basements,central_air,exterior_condition,fireplaces,garage_type,interior_condition,market_value,number_of_rooms,number_stories,parcel_shape,street_designation,topography,total_area,total_livable_area,type_heater,view_type,building_description,section
C,N,3.0,0.0,0,3.0,144400.0,7.0,0.0,B,AVE,6,2169.86,1935.0,B,I,MASONRY,West
C,N,4.0,0.0,0,4.0,56800.0,7.0,0.0,A,AVE,6,2268.16,1660.0,A,I,MASONRY,West
C,N,4.0,0.0,A,4.0,104300.0,7.0,0.0,E,ST ,6,1564.73,1502.0,B,I,STONE,West
F,N,4.0,0.0,A,4.0,104900.0,7.0,0.0,E,ST ,6,1563.8,1532.0,B,I,STONE,West
C,N,4.0,0.0,0,4.0,74000.0,6.0,0.0,E,ST ,6,3926.0,1260.0,A,I,MASONRY,West
A,Y,3.0,0.0,A,3.0,185000.0,6.0,0.0,E,RD ,6,1538.62,1388.0,A,I,MASONRY,West
F,N,4.0,0.0,A,4.0,101400.0,6.0,0.0,E,RD ,6,1538.62,1388.0,A,I,MASONRY,West
A,N,4.0,0.0,A,4.0,101400.0,6.0,0.0,E,RD ,6,1536.76,1388.0,A,I,MASONRY,West
F,N,3.0,0.0,A,3.0,134000.0,6.0,0.0,E,ST ,6,1504.1,1464.0,A,I,MASONRY,West
A,N,4.0,0.0,A,4.0,99600.0,6.0,0.0,E,ST ,6,1507.8,1464.0,B,I,MASONRY,West
A,Y,3.0,0.0,A,3.0,133400.0,6.0,0.0,E,RD ,6,2066.42,1438.0,A,I,MASONRY,West
F,N,3.0,0.0,A,3.0,99400.0,6.0,0.0,E,ST ,6,1464.0,1368.0,A,I,MASONRY,West
F,N,4.0,0.0,A,4.0,109800.0,7.0,0.0,E,ST ,6,2184.0,1666.0,A,I,MASONRY,West
E,Y,2.0,0.0,A,2.0,103200.0,6.0,0.0,E,ST ,6,1471.47,1405.0,B,I,STONE,West
F,N,3.0,0.0,A,3.0,147900.0,7.0,0.0,E,ST ,6,1566.6,1502.0,B,I,STONE,West
C,N,7.0,0.0,0,7.0,75800.0,6.0,0.0,E,AVE,6,1751.04,1260.0,A,I,MASONRY,West
D,Y,4.0,1.0,0,4.0,950500.0,7.0,3.0,E,ST ,6,1510.88,2520.0,A,I,MASONRY,Central City
D,Y,3.0,1.0,0,3.0,1050100.0,7.0,3.0,E,ST ,6,1507.52,2520.0,A,I,MASONRY,Central City
H,Y,3.0,2.0,C,3.0,1368000.0,8.0,2.0,E,ST ,6,3156.0,3115.0,A,I,MASONRY,Central City
H,Y,4.0,0.0,A,4.0,897000.0,7.0,3.0,E,CT ,6,1495.0,2346.0,A,I,MASONRY,South
D,Y,3.0,1.0,0,3.0,1119700.0,7.0,3.0,E,PL ,6,1797.6,2520.0,A,I,MASONRY,Central City
D,Y,3.0,0.0,0,3.0,1200500.0,7.0,2.0,E,ST ,6,1505.35,2844.0,A,I,MASONRY,Central City
H,N,3.0,0.0,0,3.0,751900.0,7.0,2.0,E,ST ,6,1530.62,1712.0,B,I,MASONRY,Central City
C,Y,4.0,0.0,0,4.0,1369300.0,9.0,4.0,E,ST ,6,2311.32,3691.0,B,I,MASONRY,Central City
H,Y,3.0,2.0,A,3.0,1155300.0,7.0,3.0,E,ST ,6,1597.5,2588.0,A,I,MASONRY,Central City
H,Y,3.0,4.0,0,3.0,1337700.0,11.0,3.0,E,ST ,6,1659.8,3452.0,B,I,MASONRY,Central City
H,Y,3.0,0.0,A,3.0,929400.0,7.0,3.0,B,CT ,6,2003.0,2082.0,A,I,MASONRY,South
D,Y,3.0,1.0,0,3.0,1537400.0,9.0,3.0,E,ST ,6,1458.07,3444.0,A,I,MASONRY,Central City
H,Y,4.0,0.0,A,4.0,398400.0,6.0,2.0,A,ST ,6,3043.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,1580.4,1260.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,373600.0,6.0,2.0,E,ST ,6,2165.27,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,2142.87,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,2141.28,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,1823.36,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,373600.0,6.0,2.0,E,ST ,6,1827.84,1260.0,A,I,MASONRY,North
E,Y,4.0,0.0,A,4.0,373600.0,6.0,2.0,E,ST ,6,1837.8,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,B,ST ,6,3641.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,461700.0,6.0,2.0,E,ST ,6,3400.09,1520.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,1469.44,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,373600.0,6.0,2.0,E,ST ,6,1469.44,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,F,4.0,373600.0,6.0,2.0,E,ST ,6,1476.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,373600.0,6.0,2.0,E,ST ,6,1451.52,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,461700.0,6.0,2.0,E,ST ,6,4458.4,1520.0,A,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,831800.0,6.0,3.0,A,ST ,6,1510.0,3157.0,A,I,MASONRY,North
H,Y,4.0,0.0,0,4.0,352800.0,6.0,0.0,A,ST ,6,1477.19,1200.0,A,I,FRAME,North
H,Y,4.0,0.0,0,4.0,352800.0,6.0,0.0,A,ST ,6,1971.0,1200.0,A,I,FRAME,North
H,Y,4.0,0.0,0,4.0,352800.0,6.0,0.0,A,ST ,6,2070.6,1200.0,A,I,FRAME,North
H,Y,3.0,0.0,0,3.0,395700.0,6.0,0.0,A,ST ,6,1870.9,1200.0,A,I,FRAME,North
H,Y,4.0,0.0,A,4.0,381500.0,6.0,0.0,E,ST ,6,1818.0,1650.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,432600.0,6.0,0.0,E,ST ,6,1944.0,1740.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,461700.0,6.0,0.0,A,ST ,6,2981.37,1520.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1806.28,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1691.53,1260.0,A,I,MASONRY,North
A,Y,3.0,3.0,0,3.0,736600.0,7.0,4.0,E,AVE,6,1825.92,3035.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,A,ST ,6,1547.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1517.04,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1509.99,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1517.58,1260.0,A,I,MASONRY,North
A,Y,3.0,0.0,A,3.0,407400.0,6.0,2.0,E,ST ,6,1503.24,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1503.24,1260.0,A,I,MASONRY,North
A,Y,3.0,0.0,A,3.0,386600.0,6.0,2.0,E,ST ,6,1517.58,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,3287.7,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,2908.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,386600.0,6.0,2.0,E,ST ,6,1800.0,1260.0,A,I,MASONRY,North
H,Y,3.0,0.0,A,3.0,419200.0,6.0,2.0,E,ST ,6,1800.0,1260.0,A,I,MASONRY,North
A,Y,4.0,0.0,0,4.0,450300.0,5.0,2.0,B,ST ,6,1618.46,1344.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,656400.0,8.0,4.0,A,ST ,6,1621.0,2158.0,A,I,MASONRY,North
A,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1453.8,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,A,ST ,6,1825.0,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,814600.0,8.0,4.0,A,ST ,6,1707.0,2227.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
A,Y,2.0,0.0,A,2.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
A,Y,3.0,1.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
A,Y,3.0,1.0,A,3.0,757000.0,8.0,4.0,E,ST ,6,1483.2,2458.0,A,I,MASONRY,North
D,Y,3.0,0.0,A,3.0,698200.0,8.0,4.0,A,ST ,6,1744.0,2284.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,371700.0,4.0,0.0,E,ST ,6,1951.04,1216.0,A,I,MASONRY,North
D,Y,4.0,1.0,0,4.0,367600.0,6.0,0.0,E,ST ,6,1618.09,1352.0,A,I,FRAME,North
D,Y,4.0,1.0,0,4.0,377100.0,6.0,0.0,E,ST ,6,1607.83,1197.0,A,I,FRAME,North
D,Y,4.0,1.0,0,4.0,377100.0,6.0,0.0,E,ST ,6,1607.83,1197.0,A,I,FRAME,North
D,Y,3.0,0.0,0,3.0,430300.0,6.0,2.0,E,ST ,6,2000.0,1216.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,430300.0,6.0,2.0,E,ST ,6,2000.0,1216.0,H,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,430300.0,6.0,2.0,E,ST ,6,2000.0,1216.0,A,I,MASONRY,North
D,Y,4.0,0.0,0,4.0,371700.0,6.0,2.0,E,ST ,6,2000.0,1216.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,430300.0,6.0,2.0,E,ST ,6,2000.0,1216.0,G,I,MASONRY,North
A,Y,4.0,0.0,0,4.0,371700.0,6.0,2.0,E,ST ,6,2000.0,1216.0,A,I,MASONRY,North
C,Y,4.0,0.0,0,4.0,371700.0,6.0,2.0,E,ST ,6,2000.0,1216.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,430300.0,6.0,2.0,E,ST ,6,2000.0,1216.0,C,I,MASONRY,North
D,N,4.0,0.0,A,4.0,479800.0,7.0,2.0,A,ST ,6,2811.0,1728.0,B,I,MASONRY,North
D,N,4.0,0.0,A,4.0,376200.0,6.0,2.0,E,ST ,6,1623.6,1260.0,A,I,MASONRY,North
D,N,4.0,0.0,A,4.0,376200.0,6.0,2.0,E,ST ,6,1623.6,1260.0,A,I,MASONRY,North
H,N,4.0,0.0,B,4.0,376200.0,6.0,2.0,E,ST ,6,1620.0,1260.0,B,I,MASONRY,North
E,Y,3.0,0.0,B,3.0,434900.0,7.0,2.0,E,ST ,6,1623.6,1260.0,B,I,MASONRY,North
D,Y,4.0,0.0,A,4.0,376200.0,6.0,2.0,E,ST ,6,1623.6,1260.0,A,I,MASONRY,North
0,Y,4.0,0.0,0,4.0,379300.0,6.0,0.0,E,ST ,6,1531.02,1288.0,A,I,FRAME,North
0,Y,4.0,0.0,0,4.0,352600.0,4.0,0.0,E,ST ,6,1562.26,1198.0,A,I,FRAME,North
D,N,4.0,0.0,0,4.0,439600.0,7.0,2.0,E,ST ,6,1999.2,2080.0,B,I,MASONRY,North
D,Y,3.0,1.0,0,3.0,444800.0,6.0,2.0,E,ST ,6,1734.0,1760.0,B,I,MASONRY,North
D,Y,3.0,1.0,0,3.0,408600.0,7.0,2.0,E,ST ,6,1494.0,1760.0,A,I,MASONRY,North
E,Y,3.0,0.0,B,3.0,717200.0,7.0,3.0,A,ST ,6,1800.0,2862.0,A,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,1018700.0,8.0,3.0,E,ST ,6,2047.54,4097.0,A,I,MASONRY,North
D,Y,4.0,0.0,0,4.0,369300.0,8.0,3.0,E,ST ,6,1501.5,1833.0,B,I,MASONRY,North
D,Y,4.0,0.0,0,3.0,517100.0,8.0,3.0,E,ST ,6,1620.0,2247.0,B,I,MASONRY,North
C,Y,3.0,0.0,0,3.0,678800.0,8.0,3.0,E,ST ,6,1657.26,3138.0,B,I,MASONRY,North
D,Y,4.0,0.0,0,4.0,498900.0,8.0,3.0,E,ST ,6,1503.0,2610.0,B,I,MASONRY,North
C,N,3.0,0.0,0,3.0,495400.0,7.0,3.0,E,ST ,6,1620.0,2290.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,374700.0,9.0,3.0,E,ST ,6,1620.0,1960.0,B,I,MASONRY,North
A,Y,3.0,0.0,A,3.0,638000.0,8.0,3.0,E,ST ,6,2094.26,2520.0,A,I,MASONRY,North
D,N,4.0,0.0,C,4.0,411400.0,7.0,0.0,E,ST ,6,1910.52,1820.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,346000.0,6.0,2.0,E,ST ,6,1544.82,1702.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,368300.0,8.0,2.0,E,ST ,6,1539.94,1790.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,372700.0,7.0,2.0,E,ST ,6,1620.54,1638.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,339400.0,6.0,2.0,E,ST ,6,1800.0,1500.0,B,I,MASONRY,North
E,Y,3.0,0.0,A,3.0,632600.0,6.0,3.0,A,ST ,6,2000.0,2499.0,A,I,MASONRY,North
C,N,4.0,2.0,0,4.0,554700.0,8.0,3.0,E,ST ,6,2392.6,2850.0,B,I,MASONRY,North
D,Y,3.0,0.0,0,3.0,464400.0,6.0,2.0,E,ST ,6,1540.0,1344.0,B,I,MASONRY,North
D,Y,3.0,1.0,0,3.0,399800.0,7.0,2.0,E,ST ,6,1602.0,1215.0,B,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,425200.0,7.0,3.0,E,ST ,6,1440.0,1848.0,B,I,MASONRY,North
D,N,6.0,0.0,0,6.0,496600.0,7.0,2.0,E,ST ,6,1499.76,2612.0,B,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,3062.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1778.56,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1792.98,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1791.37,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,326400.0,6.0,2.0,A,ST ,6,1805.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1804.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1810.82,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1815.29,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1831.05,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1837.53,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1835.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1850.31,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1848.0,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,2748.49,1260.0,A,I,MASONRY,North
D,N,4.0,0.0,0,4.0,349200.0,5.0,3.0,E,ST ,6,1493.73,1208.0,B,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,413000.0,7.0,2.0,E,ST ,6,2616.29,1520.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,E,ST ,6,1536.31,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,E,ST ,6,1544.04,1260.0,A,I,MASONRY,North
H,Y,3.0,0.0,A,3.0,548100.0,7.0,2.0,E,ST ,6,2537.37,1520.0,A,I,MASONRY,North
A,Y,3.0,1.0,A,3.0,715600.0,8.0,4.0,E,ST ,6,1800.0,2988.0,B,I,MASONRY,North
A,Y,3.0,0.0,0,3.0,719900.0,8.0,3.0,E,ST ,6,1659.42,2556.0,A,I,MASONRY,North
D,N,3.0,3.0,0,3.0,441800.0,7.0,2.0,E,ST ,6,1821.33,1626.0,B,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,2120.58,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1792.95,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1791.32,1980.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1797.65,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1812.05,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,A,ST ,6,1810.34,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,326400.0,6.0,2.0,B,ST ,6,1824.79,1260.0,A,I,MASONRY,North
H,Y,3.0,0.0,A,3.0,807900.0,7.0,0.0,E,ST ,6,4311.6,2560.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1823.02,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1828.54,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,1826.75,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,326400.0,6.0,2.0,B,ST ,6,1842.04,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,E,ST ,6,1845.22,1260.0,A,I,MASONRY,North
H,N,4.0,0.0,A,4.0,326400.0,6.0,2.0,B,ST ,6,1862.98,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,B,ST ,6,2572.03,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,413000.0,6.0,2.0,E,ST ,6,2615.98,1520.0,A,I,MASONRY,North
H,Y,3.0,0.0,A,3.0,396900.0,6.0,2.0,E,ST ,6,1536.14,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,396900.0,6.0,2.0,E,ST ,6,1543.86,1260.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,413000.0,6.0,2.0,E,ST ,6,2537.07,1520.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,413000.0,6.0,2.0,E,ST ,6,3053.88,1520.0,A,I,MASONRY,North
H,Y,4.0,0.0,A,4.0,413000.0,6.0,2.0,E,ST ,6,3333.32,1520.0,A,I,MASONRY,North
D,Y,3.0,0.0,0,3.0,611000.0,7.0,3.0,A,ST ,6,1485.0,2310.0,A,I,FRAME,North
D,Y,3.0,0.0,0,3.0,611500.0,7.0,3.0,A,ST ,6,1629.0,2310.0,A,I,FRAME,North
D,Y,3.0,0.0,0,3.0,624100.0,7.0,3.0,A,ST ,6,1886.0,2310.0,A,I,FRAME,North
D,Y,3.0,0.0,0,3.0,728800.0,7.0,3.0,A,ST ,6,2406.0,2772.0,A,I,FRAME,North
C,Y,4.0,0.0,0,4.0,299800.0,7.0,2.0,E,ST ,6,1767.0,1192.0,B,I,MASONRY,North
D,N,4.0,0.0,0,4.0,368000.0,6.0,2.0,E,ST ,6,1767.0,1505.0,B,I,MASONRY,North
C,Y,2.0,1.0,0,2.0,301100.0,7.0,3.0,E,ST ,6,1600.0,1656.0,H,I,MASONRY,West
D,Y,3.0,0.0,0,3.0,184700.0,7.0,0.0,E,AVE,6,3002.76,1760.0,A,I,MASONRY,West
D,Y,3.0,0.0,0,3.0,178500.0,7.0,0.0,E,AVE,6,2410.11,1760.0,A,I,MASONRY,West
D,Y,3.0,0.0,0,3.0,178500.0,6.0,0.0,E,AVE,6,2410.11,1760.0,A,I,MASONRY,West
D,Y,3.0,0.0,0,3.0,178500.0,7.0,0.0,E,AVE,6,2410.11,1760.0,A,I,MASONRY,West
H,Y,3.0,0.0,0,3.0,178300.0,7.0,0.0,E,AVE,6,2410.42,1760.0,A,I,MASONRY,West
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1469.7,1152.0,H,I,MASONRY,North
F,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
H,N,4.0,0.0,A,4.0,23900.0,6.0,2.0,E,ST ,6,1470.0,1152.0,H,I,MASONRY,North
D,N,4.0,0.0,0,4.0,34300.0,4.0,2.0,E,ST ,6,1800.0,1280.0,A,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,7.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,Y,4.0,0.0,0,4.0,37300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,7.0,0.0,0,7.0,8500.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,21400.0,6.0,2.0,E,ST ,6,1800.0,840.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,21400.0,6.0,2.0,E,ST ,6,1800.0,840.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,34300.0,6.0,2.0,E,ST ,6,1800.0,1280.0,B,I,MASONRY,North East
D,N,4.0,0.0,0,4.0,50500.0,7.0,3.0,E,ST ,6,3120.0,3516.0,B,I,MASONRY,North East
E,Y,2.0,1.0,A,2.0,806400.0,4.0,2.0,A,ST ,1,2022.72,1152.0,A,I,MASONRY,Central City
F,Y,3.0,0.0,A,3.0,1658000.0,7.0,4.0,E,ST ,1,3634.8,3714.0,B,I,MASONRY,South
G,Y,3.0,3.0,0,3.0,1054000.0,7.0,3.0,E,ST ,1,1600.0,3015.0,A,I,MASONRY,Central City
F,Y,3.0,1.0,A,3.0,1016100.0,7.0,3.0,E,ST ,1,1500.0,2724.0,A,I,MASONRY,South
